,form_submission,form_created,embed_form_in_notion_click,subscribed,form_saved,create_form_database_chosen,open_form_click,edit_form_click,save_form_click,create_form_click,paid_plans_buy_pro_click,nav_pricing_click,paying,cluster
17658.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
21369.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
17802.0,0,1,1,0,0,2,0,0,0,1,0,0,0,0
17805.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
18100.0,3,1,0,0,4,1,4,4,4,0,0,0,0,0
17091.0,0,1,0,0,1,1,0,2,1,1,0,0,0,0
25812.0,0,1,0,0,1,1,1,2,1,0,0,0,0,0
26061.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26072.0,0,1,0,0,0,3,0,2,0,2,0,0,0,0
26096.0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
26098.0,1,3,0,0,1,3,0,2,1,3,0,0,0,0
26099.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26100.0,2,9,5,0,0,9,2,0,0,11,0,0,0,0
26105.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
26109.0,0,1,0,0,2,2,0,2,2,0,0,0,0,0
26112.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24234.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
17778.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
26012.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14719.0,0,1,1,0,2,1,0,2,2,0,0,0,0,0
21477.0,3,1,0,0,2,3,0,3,2,1,0,1,0,0
21481.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14040.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
21473.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20340.0,0,0,1,0,4,0,1,5,4,0,0,1,0,0
20351.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20391.0,0,1,0,0,2,1,1,3,2,0,0,0,0,0
25199.0,2,2,0,0,4,3,1,5,4,2,0,1,0,0
25285.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
22301.0,0,1,1,0,0,3,0,0,0,2,0,0,0,0
22397.0,0,0,0,0,4,0,0,4,4,0,0,0,0,0
22398.0,0,1,1,0,1,5,0,3,1,2,0,1,0,0
22399.0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
22400.0,0,1,1,0,5,3,0,5,5,2,0,0,0,0
22403.0,0,0,0,0,0,2,0,0,0,1,0,1,0,0
22404.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
22407.0,2,1,2,0,2,1,1,2,2,1,0,0,0,0
23127.0,1,0,0,0,1,0,0,2,1,0,0,1,0,0
15804.0,1,2,3,0,1,2,1,2,1,1,0,0,0,0
21093.0,0,1,1,0,1,1,0,1,1,0,0,0,0,0
22735.0,0,1,0,0,0,3,0,0,0,0,0,0,0,0
17439.0,0,0,0,0,0,2,0,0,0,1,0,0,0,0
23559.0,0,2,1,0,0,3,0,1,0,6,0,0,0,0
17434.0,0,4,1,0,3,4,0,5,3,3,0,0,0,0
23556.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
23560.0,0,0,1,0,1,0,0,2,1,0,0,1,0,0
21121.0,1,1,0,0,0,2,0,0,0,0,0,1,0,0
22850.0,1,0,1,0,1,0,0,2,1,0,0,0,0,0
21122.0,1,0,0,0,0,0,0,2,0,2,0,1,0,0
21629.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
15342.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
15345.0,0,1,0,0,7,3,1,7,7,0,0,0,0,0
21536.0,1,1,0,0,4,2,0,4,4,0,0,0,0,0
16260.0,0,2,1,0,1,4,1,2,1,1,0,0,0,0
23330.0,0,0,0,0,1,2,0,1,1,1,0,0,0,0
18777.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
19756.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
26904.0,0,1,0,0,1,2,0,1,1,2,0,1,0,0
15383.0,0,1,1,0,0,1,1,2,0,2,0,0,0,0
15651.0,0,1,0,0,1,2,1,1,1,1,0,1,0,0
19598.0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
26895.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16960.0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
16961.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
24561.0,0,0,1,0,1,0,0,1,1,0,0,0,0,0
16543.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19470.0,0,0,3,0,10,0,1,10,12,0,0,0,0,0
20579.0,0,5,7,0,5,7,0,5,5,2,0,0,0,0
20583.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24555.0,5,1,1,0,1,1,0,1,1,1,0,2,0,0
25872.0,2,0,0,0,2,1,0,3,2,0,0,1,0,0
25912.0,0,0,1,0,2,0,1,2,2,0,0,0,0,0
25913.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
17261.0,0,2,1,0,1,2,1,1,1,1,0,0,0,0
20581.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
19471.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
15909.0,0,1,1,0,2,2,0,2,2,1,0,0,0,0
15910.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
21260.0,0,1,0,0,0,1,0,1,0,1,0,0,0,0
17248.0,0,1,3,0,3,3,0,3,3,1,0,0,0,0
14433.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
21257.0,1,2,1,0,0,4,1,2,0,0,0,0,0,0
15912.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
15247.0,0,0,0,0,0,3,0,0,0,0,0,1,0,0
13855.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18792.0,0,2,1,0,1,7,0,3,1,2,0,0,0,0
26699.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
15111.0,0,1,1,0,0,3,0,0,0,1,0,0,0,0
15113.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
18800.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
15582.0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
15583.0,0,1,0,0,2,1,0,2,2,1,0,0,0,0
18177.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14031.0,0,2,2,0,5,3,1,7,5,5,0,0,0,0
14101.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
18173.0,0,0,1,0,0,0,0,2,0,0,0,0,0,0
14123.0,0,1,0,0,0,2,1,0,0,3,0,0,0,0
14124.0,0,1,0,0,0,2,0,1,0,0,0,0,0,0
14125.0,0,1,1,0,1,2,0,2,1,0,0,0,0,0
18900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19036.0,1,0,0,0,0,1,0,1,0,1,0,1,0,0
19040.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19027.0,0,1,1,0,7,4,1,7,7,3,0,0,0,0
19028.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20551.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
20552.0,1,1,0,0,1,7,0,1,1,0,0,0,0,0
20555.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
25844.0,0,1,1,0,0,1,0,0,0,1,0,0,0,0
25850.0,1,2,0,0,0,2,1,0,0,3,0,0,0,0
20553.0,0,1,0,0,0,6,0,2,0,4,0,0,0,0
25845.0,0,1,0,0,1,2,0,1,1,2,0,0,0,0
22306.0,4,3,2,0,1,4,0,3,1,3,0,0,0,0
17469.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
22308.0,0,1,1,0,0,1,0,1,0,0,0,1,0,0
22310.0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
25347.0,0,1,1,0,1,1,0,1,1,0,0,0,0,0
17475.0,0,1,0,0,3,2,0,3,3,0,0,0,0,0
17476.0,0,0,1,0,1,0,0,1,1,0,0,0,0,0
19736.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20715.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
24100.0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
24101.0,0,0,0,0,1,0,0,2,1,0,0,0,0,0
17813.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
18308.0,0,0,0,0,0,2,0,0,0,1,0,0,0,0
18310.0,1,0,0,0,1,0,1,1,1,0,0,0,0,0
18311.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18314.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20768.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
22542.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
26836.0,1,1,0,0,6,3,0,6,6,1,0,0,0,0
14802.0,0,0,0,0,0,12,0,0,0,5,0,1,0,0
14804.0,0,1,0,1,2,2,0,4,2,0,1,0,0,0
26654.0,2,1,0,0,2,2,1,3,2,1,0,0,0,0
26845.0,0,0,0,0,3,0,0,3,3,0,0,0,0,0
26846.0,1,2,0,0,0,2,0,1,0,3,0,0,0,0
14795.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
14799.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
18545.0,1,2,0,0,4,3,0,5,4,1,0,0,0,0
23344.0,1,0,0,0,1,0,0,1,1,0,0,0,0,0
24232.0,3,0,0,0,2,0,0,2,2,0,0,0,0,0
15456.0,0,1,0,0,0,1,0,0,0,1,0,1,0,0
25211.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
18908.0,0,0,0,0,0,2,0,0,0,1,0,0,0,0
25184.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20326.0,1,1,1,0,3,1,0,3,3,0,0,0,0,0
20327.0,2,1,1,0,4,2,1,4,4,0,0,0,0,0
25115.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
25116.0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
23779.0,0,2,0,0,1,3,0,3,1,3,0,0,0,0
20520.0,0,0,0,0,0,2,0,0,0,1,0,0,0,0
26054.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
26067.0,0,2,2,0,1,2,0,3,4,1,0,0,0,0
26073.0,0,1,0,0,1,2,1,1,1,1,0,0,0,0
19782.0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
26052.0,0,1,0,0,0,1,0,0,0,2,0,0,0,0
26053.0,0,1,0,0,0,1,0,0,0,4,0,0,0,0
26055.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26056.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
26057.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
21125.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
17573.0,0,0,0,0,2,0,0,1,2,0,0,0,0,0
17785.0,0,1,0,0,0,3,0,1,0,3,0,0,0,0
17789.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22229.0,0,0,0,0,0,3,0,0,0,4,0,0,0,0
18859.0,0,2,1,0,2,3,0,2,2,1,0,0,0,0
18951.0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
22236.0,0,1,0,0,0,2,1,0,0,0,0,0,0,0
22237.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18942.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
13864.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
17961.0,0,1,0,0,5,1,0,6,5,1,0,0,0,0
18222.0,0,1,1,0,4,2,0,4,4,0,0,0,0,0
22074.0,0,1,2,0,4,1,0,4,5,0,0,0,0,0
24319.0,1,0,0,1,1,0,2,2,2,0,1,1,0,0
25237.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
25298.0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
17699.0,0,0,0,0,0,4,0,0,0,2,0,1,0,0
19526.0,1,0,0,0,2,0,1,2,2,0,0,0,0,0
24150.0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
19888.0,0,4,2,0,7,8,3,7,7,4,0,0,0,0
17851.0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
15938.0,0,0,0,0,2,0,0,2,2,0,0,0,0,0
15947.0,0,1,1,0,3,1,2,4,3,0,0,0,0,0
23448.0,0,0,1,0,1,0,0,2,1,0,0,0,0,0
15949.0,0,0,2,0,0,0,1,0,0,0,0,0,0,0
19890.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
19893.0,0,1,1,0,5,2,0,4,5,3,0,0,0,0
14729.0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
26451.0,0,1,1,0,0,2,0,0,0,0,0,0,0,0
20127.0,0,0,0,0,0,1,0,0,0,3,0,0,0,0
24196.0,0,2,7,0,16,2,1,17,16,2,0,0,0,0
21213.0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
18143.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
18144.0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
24192.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24193.0,1,1,0,0,0,1,1,1,0,0,0,0,0,0
26809.0,2,1,0,0,13,3,9,14,13,0,0,0,0,0
26816.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
16316.0,0,0,0,0,0,7,0,0,0,2,0,0,0,0
26808.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15403.0,0,0,0,0,0,7,0,0,0,8,0,0,0,0
16881.0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
23275.0,1,0,0,0,4,0,4,5,4,0,0,0,0,0
21349.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
23689.0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
24038.0,0,1,2,0,2,1,0,2,2,1,0,0,0,0
22826.0,0,1,1,0,0,2,0,1,0,4,0,0,0,0
22924.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
22925.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
23276.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
19486.0,0,1,0,0,1,2,0,1,1,0,0,0,0,0
21356.0,1,0,0,0,1,0,0,1,1,0,0,1,0,0
21357.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
22425.0,0,1,0,0,4,1,0,5,4,1,0,0,0,0
22927.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16449.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16458.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26971.0,0,1,1,0,0,1,0,0,0,1,0,1,0,0
26972.0,0,1,0,0,0,2,1,0,0,0,0,0,0,0
26979.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26980.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
26981.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
26983.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
23058.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
19447.0,1,4,0,0,3,4,0,5,4,4,0,0,0,0
19519.0,0,1,1,0,3,2,1,3,4,1,0,0,0,0
23431.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
15490.0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
14597.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
17212.0,0,0,0,0,1,0,1,1,1,0,0,0,0,0
21174.0,0,2,4,0,3,4,2,3,3,3,0,1,0,0
15206.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15208.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
15209.0,0,1,0,0,0,2,0,0,0,0,0,0,0,0
24245.0,1,0,0,0,4,0,0,5,4,0,0,0,0,0
25241.0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
25242.0,0,1,0,0,1,2,0,1,2,1,0,0,0,0
25243.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21863.0,1,0,0,0,2,0,0,2,2,0,0,0,0,0
16336.0,0,0,2,0,4,0,2,5,4,0,0,0,0,0
21858.0,0,1,1,0,0,2,1,0,0,1,0,0,0,0
18605.0,0,1,1,0,2,2,0,2,3,1,0,1,0,0
18628.0,1,0,0,0,4,0,2,4,4,0,0,0,0,0
15889.0,0,1,1,0,0,3,0,0,0,3,0,0,0,0
15890.0,0,1,1,0,3,1,1,3,3,1,0,1,0,0
15893.0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
18624.0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
18808.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
17736.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17737.0,0,1,0,0,1,1,0,2,1,0,0,0,0,0
14149.0,0,1,0,0,0,2,1,0,0,2,0,0,0,0
24259.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14142.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15232.0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
19039.0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
17832.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
26371.0,0,1,1,0,7,1,0,9,7,1,0,1,0,0
26372.0,0,1,1,0,2,1,0,3,2,0,0,0,0,0
26375.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
19055.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19057.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
15973.0,1,1,0,0,1,1,2,1,1,1,0,0,0,0
25963.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23868.0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
23869.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
25197.0,1,0,1,0,3,0,0,3,4,0,0,0,0,0
19695.0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
23847.0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
23862.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
23863.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
20648.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
13947.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
20777.0,2,1,0,0,2,2,0,2,2,0,0,0,0,0
23005.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
23165.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23166.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
22355.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
22356.0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
22357.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
22358.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
18858.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
22336.0,0,0,0,0,0,3,0,0,0,0,0,1,0,0
22793.0,2,3,0,0,13,4,2,14,14,2,0,1,0,0
18957.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
23315.0,0,0,1,0,1,0,0,1,1,0,0,0,0,0
15339.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
26025.0,0,1,0,0,0,3,1,0,0,0,0,0,0,0
26866.0,1,1,1,0,4,5,3,5,5,3,0,0,0,0
14552.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14558.0,0,0,0,0,0,1,0,0,0,7,0,0,0,0
15002.0,0,1,1,0,0,2,1,0,0,3,0,2,0,0
25994.0,0,1,1,0,0,1,0,1,0,0,0,1,0,0
23572.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
16369.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23521.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
23573.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23576.0,1,0,0,0,1,0,0,1,1,1,0,1,0,0
21762.0,0,0,0,0,1,0,0,5,1,0,0,1,0,0
21773.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
24450.0,0,1,1,0,1,1,0,1,1,0,0,0,0,0
24796.0,1,1,0,0,2,1,2,2,2,1,0,0,0,0
21635.0,0,1,0,0,0,3,0,2,0,3,0,1,0,0
18725.0,0,1,0,0,0,1,1,1,0,1,0,0,0,0
15618.0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
15872.0,0,1,2,0,1,1,0,2,1,0,0,0,0,0
15874.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
18663.0,0,2,0,0,0,4,2,1,0,3,0,0,0,0
18721.0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
20947.0,0,0,0,0,1,1,0,3,1,0,0,0,0,0
24792.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24793.0,1,1,1,0,2,2,0,2,2,0,0,0,0,0
17322.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17324.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
16168.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
19640.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
15516.0,0,1,0,0,0,1,2,0,0,2,0,0,0,0
17031.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22754.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15504.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
17032.0,0,1,1,0,1,2,0,4,1,2,0,0,0,0
25926.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
23458.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
23459.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
22640.0,0,2,1,0,0,5,0,0,0,1,0,0,0,0
22869.0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
21605.0,0,0,0,0,0,2,0,0,0,3,0,0,0,0
25929.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
22805.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
22870.0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
22873.0,0,0,3,0,4,0,0,4,4,0,0,0,0,0
20544.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
21608.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
21609.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
17010.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17011.0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
17252.0,0,1,0,0,6,1,1,6,6,1,0,0,0,0
19730.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
24689.0,2,1,0,0,1,1,1,2,1,0,0,0,0,0
24690.0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
23370.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
23371.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18697.0,1,1,0,0,0,2,1,1,0,1,0,1,0,0
19816.0,0,3,0,0,0,5,0,0,0,0,0,1,0,0
22175.0,0,0,0,0,0,1,0,0,0,4,0,1,0,0
22980.0,0,0,0,0,2,0,0,2,2,0,0,0,0,0
16356.0,0,1,0,0,2,2,0,3,2,0,0,0,0,0
24632.0,0,0,0,0,0,1,0,0,0,2,0,1,0,0
24687.0,0,4,1,0,3,6,0,3,3,4,0,1,0,0
24715.0,0,1,0,0,1,2,1,1,1,2,0,0,0,0
24716.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
22300.0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
22989.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24712.0,0,0,0,0,0,1,0,0,0,2,0,0,0,0
21590.0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
21592.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
16848.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
15449.0,0,2,2,0,4,2,0,4,4,2,0,0,0,0
16850.0,0,1,0,0,1,3,0,1,1,1,0,0,0,0
26804.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26906.0,0,2,0,0,1,4,0,2,1,3,0,0,0,0
26907.0,0,1,0,0,0,6,0,0,0,5,0,1,0,0
16657.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
16658.0,0,0,0,0,1,0,0,3,2,0,0,0,0,0
25517.0,1,0,0,0,1,0,0,2,1,0,0,0,0,0
25518.0,1,0,0,0,1,0,0,1,1,0,1,0,0,0
25519.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
21324.0,0,0,0,0,0,3,0,0,0,1,0,0,0,0
14514.0,0,0,0,0,4,0,1,4,4,0,0,0,0,0
14520.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
14525.0,0,1,1,0,0,2,0,0,0,3,0,0,0,0
17059.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
21731.0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
26908.0,5,0,0,0,2,0,3,2,2,0,0,0,0,0
26910.0,0,1,1,0,0,2,0,0,0,0,0,1,0,0
21297.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
24072.0,0,0,0,0,0,1,0,0,0,2,0,0,0,0
20473.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20478.0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
20479.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
23339.0,0,0,0,0,2,0,0,2,3,0,0,0,0,0
19188.0,4,0,1,0,4,0,0,4,4,0,0,0,0,0
19416.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19418.0,1,0,0,0,2,0,2,2,2,0,0,0,0,0
19419.0,1,1,0,0,1,1,1,1,1,1,0,0,0,0
19420.0,0,2,2,0,3,12,1,4,4,3,0,0,0,0
16431.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16433.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18191.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19109.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
21638.0,0,1,0,0,1,2,1,1,1,0,0,0,0,0
16420.0,0,1,0,0,0,4,0,0,0,1,0,0,0,0
25321.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
25322.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17171.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
22845.0,0,1,1,0,1,1,1,1,1,0,0,0,0,0
24621.0,0,1,0,0,0,2,0,0,0,0,0,0,0,0
26770.0,0,1,1,0,2,1,0,2,2,1,0,0,0,0
26784.0,0,0,1,0,1,0,0,1,1,0,0,0,0,0
14605.0,0,1,2,0,3,4,0,4,3,0,0,0,0,0
14673.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
14674.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20692.0,0,1,0,0,0,2,1,0,0,2,0,0,0,0
17431.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21792.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14677.0,0,0,0,0,0,2,0,0,0,1,0,0,0,0
21904.0,0,0,2,0,3,0,1,4,3,0,0,0,0,0
14708.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
14709.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14710.0,0,0,1,0,0,0,0,2,0,0,0,1,0,0
24320.0,0,1,2,0,0,1,0,2,0,3,0,1,0,0
25216.0,1,0,0,0,2,0,0,2,2,0,0,0,0,0
25222.0,0,1,0,0,2,1,0,2,2,1,0,0,0,0
25223.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14702.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
22010.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
25219.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
19096.0,0,0,0,0,1,1,0,1,1,1,0,0,0,0
20021.0,0,1,0,0,0,2,0,0,0,1,0,0,0,0
20146.0,0,1,1,0,2,3,0,1,2,0,0,0,0,0
18114.0,0,1,1,0,0,2,1,0,0,3,0,1,0,0
18122.0,0,1,2,0,4,3,0,5,5,0,0,0,0,0
